timestamp,claim_file_name,model_id,prompt_tokens,image_tokens,output_tokens,total_tokens,prompt_cost_usd,image_cost_usd,output_cost_usd,total_cost_usd
"2026-04-04T09:48:02.868Z","extracted-image.png","qwen/qwen3-vl-8b-instruct","13281","0","421","13702","0.00106248","0.00000000","0.00021050","0.00127298"
"2026-04-05T11:18:11.955Z","7de719a3-8271-4980-a262-913a804d592f","qwen/qwen3-vl-8b-instruct","13281","434","13715","0.00106248","0.00021700","0.00127948"
"2026-04-05T11:30:39.956Z","400f31d4-e7fa-4d56-9a8e-2df98a4dd00d","qwen/qwen3-vl-8b-instruct","2803","323","3126","0.00022424","0.00016150","0.00038574"
"2026-04-05T11:32:05.842Z","5a3da8dc-de6d-4886-b8d9-6848c6475170","qwen/qwen3-vl-8b-instruct","2803","302","3105","0.00022424","0.00015100","0.00037524"
"2026-04-05T11:38:02.805Z","2b8327e1-6a64-462d-ac3f-7802e4b65d3b","qwen/qwen3-vl-8b-instruct","2803","309","3112","0.00022424","0.00015450","0.00037874"
"2026-04-05T11:39:20.746Z","ed585873-30be-445a-95fa-8b4bd7809bc6","qwen/qwen3-vl-8b-instruct","2803","308","3111","0.00022424","0.00015400","0.00037824"
